t_lag,D_wx,D_wy,D_wz,D_ty,D_tz,D_wty,D_wtz
47.55,2.5538958069890557e-09,2.515466071281272e-09,2.51638664203369e-09,7.883292639302654e-10,2.513606018966265e-10,-2.1936476739731465e-10,-5.6251496145892957e-11
47.699999999999996,2.5540906168258347e-09,2.5406109516461943e-09,2.5107574531062383e-09,2.2834190798164726e-09,6.482862389797678e-10,-2.2546972862792433e-10,-3.5256829797068125e-11
47.85,2.5542566648050742e-09,2.540005298154714e-09,2.517890392023107e-09,2.2440209013068314e-09,6.568530035727577e-10,-1.0517276203298321e-10,-9.53413369398916e-13
48.0,2.554395412452127e-09,2.5150622217418767e-09,2.5131303267723173e-09,7.226195320126692e-10,1.774108231541456e-10,5.4480074524612245e-11,4.218096994124486e-11
48.15,2.55450991341262e-09,2.482580264654551e-09,2.490960886506053e-09,-1.2112509540816953e-09,-2.864408955844431e-10,1.4053630638465505e-10,4.576471696674969e-11
48.3,2.5546196815543165e-09,2.4658364135047516e-09,2.4880795805568594e-09,-2.2387464995437463e-09,-7.279668960955085e-10,1.0680810212982891e-10,3.69790962196024e-11
48.449999999999996,2.554722471032997e-09,2.477138145346943e-09,2.4996345444251987e-09,-1.5357636863014821e-09,-6.457670246455745e-10,-1.2841290078253476e-11,3.97956727112491e-13
48.6,2.5548191736623334e-09,2.5102769051637006e-09,2.5181218164370467e-09,4.476604436800354e-10,-1.81657747296316e-11,-1.4341340338284517e-10,-4.541413218743288e-11
48.75,2.5549108680823184e-09,2.542069758711717e-09,2.538523240759898e-09,2.3641795470710253e-09,6.697404346830117e-10,-1.8739871586916345e-10,-4.1980041863861185e-11
48.9,2.5549881749334433e-09,2.550535630998734e-09,2.5593633275842015e-09,2.8722939089596132e-09,8.201776816659274e-10,-1.0380429471010946e-10,-1.6368060732235486e-11
49.05,2.5550532995193212e-09,2.5293486739732134e-09,2.5566972109708055e-09,1.6020771249463981e-09,3.4623881973505457e-10,4.658354690620365e-11,1.1053832602623021e-12
49.199999999999996,2.5550965688494697e-09,2.494579342629169e-09,2.5440809771954416e-09,-5.002644747733498e-10,-2.2957383916151869e-10,1.5676591318010093e-10,3.446861414289485e-11
49.35,2.5551321536285054e-09,2.4714396190665646e-09,2.543629190388934e-09,-1.8967208482442007e-09,-6.583159702719888e-10,1.614805841214263e-10,3.637178304293438e-11
49.5,2.5551712022676585e-09,2.4762122318684574e-09,2.5567716088039105e-09,-1.5866324376049885e-09,-6.693802694223848e-10,6.524042110466421e-11,5.3327399284998425e-12
49.65,2.55527430237163e-09,2.5065601850409764e-09,2.5620291357353463e-09,2.194268037381809e-10,-3.0835199897512394e-10,-7.211220554068565e-11,-1.697213509517714e-11
49.8,2.555416320597624e-09,2.5429282548142812e-09,2.59567706207068e-09,2.4537496407033275e-09,6.606933635948197e-10,-1.532618154729152e-10,-4.9727207709171727e-11
